service_id,store_id,service_group,merchant_name,merchant_address,store_name,store_address,store_longitude,store_latitude,Group_store,Area
3856987200481659347,5344902699306350073,beverage,3T COFFEE,"355 Hoàng Sa, Phường Tân Định, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",3T COFFEE QUẬN 1,"355 Hoàng Sa, Phường Tân Định, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.686097,10.7939813,3T COFFEE,South
7508698289722542420,456616057538839028,beverage,ALTO COFFEE,"408 điện biên phủ, Phường 11, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",ALTO COFFEE,"408 điện biên phủ, Phường 11, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6813637,10.7751194,ALTO COFFEE,South
1541760682999376676,4712493303835130520,beverage,Apsara Cafe,"Số 1 Phạm Ngũ Lão, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",Apsara Café,"Số 1 Phạm Ngũ Lão, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.85919009999998,21.0243979,Apsara Cafe,North
6835189764919746072,2442775523715724880,beverage,B59 COFFEE,"370  Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội, VIỆT NAM",B59 COFFEE,"59 Khương Trung, Phường Khương Đình, Quận Thanh Xuân, Hà Nội, VIỆT NAM",105.815958,20.993166,B59 COFFEE,North
6835189764919746072,6028938650525639113,beverage,B59 COFFEE,"370  Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội, VIỆT NAM",B59 COFFEE,"370 Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội, VIỆT NAM",105.8168784,21.0152633,B59 COFFEE,North
6835189764919746072,4132762970393719878,beverage,B59 COFFEE,"370  Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội, VIỆT NAM",B59 Coffee,"Số 11 Đường Thanh Niên, Phường Quán Thánh, Quận Ba Đình, Hà Nội",105.8362636,21.0441196,B59 COFFEE,North
4761131599689251118,5408890286609245867,beverage,HỘ KINH DOANH BA LÁ TRÀ,"74 Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",BA LÁ TRÀ 515A NGUYỄN TRI PHƯƠNG,"515A Nguyễn Tri Phương, Phường 8, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6674818,10.7657818,BA LÁ TRÀ,South
4761131599689251118,4115565303683088532,beverage,HỘ KINH DOANH BA LÁ TRÀ,"74 Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",BA LÁ TRÀ 67 TRƯỜNG SƠN,"67 Trường Sơn, Phường 10, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.66466,10.810816,BA LÁ TRÀ,South
4761131599689251118,8806944422256862235,beverage,HỘ KINH DOANH BA LÁ TRÀ,"74 Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",BA LÁ TRÀ 74 NGUYỄN CƠ THẠCH,"Tòa nhà Sarimi số 74 Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7242277,10.7716334,BA LÁ TRÀ,South
5453033308428757696,6876238403132185378,beverage,BTDT COFFEE,"215 hoàng sa, Phường Tân Định, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",BIDI COFFEE,"215 hoàng sa, Phường Tân Định, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6895249,10.7952997,BIDI COFFEE,South
5915606340191407689,3733650641641027729,beverage,BLUE INFINITY COFFEE SHOP,"150  võ văn kiệt, Phường Nguyễn Thái Bình, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",BLUE INFINITY COFFEE,"150 Võ Văn Kiệt, Phường Nguyễn Thái Bình, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.697556,10.763817,BLUE INFINITY,South
5654538597012118714,5737656427551760115,beverage,Công Ty TNHH BoBapop,"115 Cao Thắng, Phường 11, Quận  10, TP.HCM",Bobapop Bến Lức,"61 Quốc Lộ 1A, khu phố 4, Thị trấn Bến Lức, Huyện Bến Lức, Tỉnh Long An, VIỆT NAM",106.4826726,10.6376888,Bobapop,South
5654538597012118714,1689895348603573184,beverage,Công Ty TNHH BoBapop,"115 Cao Thắng, Phường 11, Quận  10, TP.HCM",Bobapop 58 Phan Đình Phùng,"58 Phan Đình Phùng, Thành Phố Quãng Ngãi, VIỆT NAM",108.8013231,15.1249255,Bobapop,Middle
5654538597012118714,6095268079835390834,beverage,Công Ty TNHH BoBapop,"115 Cao Thắng, Phường 11, Quận  10, TP.HCM",Bobapop Gia Lai ,"P1.05, 53 Quang Trung, phường Hội Thương, Thành Phố Pleiku, Tỉnh Gia Lai, VIỆT NAM",108.004801,13.978034699999998,Bobapop,Middle
5654538597012118714,7485747261297066963,beverage,Công Ty TNHH BoBapop,"115 Cao Thắng, Phường 11, Quận  10, TP.HCM",Bobapop 3/6 A Tôn Đức Thắng,"3/6 A Tôn Đức Thắng, Phường Mỹ Bình, Thành phố Long Xuyên,An Giang",105.4348523,10.3889939,Bobapop,South
5654538597012118714,3359787814263133642,beverage,Công Ty TNHH BoBapop,"115 Cao Thắng, Phường 11, Quận  10, TP.HCM",Bobapop 545 Lê Văn Phẩm,"Shop 6, TTTM BIG C Mỹ Tho, 545 Lê Văn Phẩm, Phường 5, Thành Phố Mỹ Tho, Tỉnh Tiền Giang, VIỆT NAM",106.3414412,10.358713,Bobapop,South
5654538597012118714,2497379771099832791,beverage,Công Ty TNHH BoBapop,"115 Cao Thắng, Phường 11, Quận  10, TP.HCM",Bobapop Giga Mall,"Gian hàng 04-21B, Tầng 4 tòa nhà GIGA MALL 240 – 242 Đường Phạm Văn Đồng, Hiệp Bình Chánh, QuậnThủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7209905,10.8276171,Bobapop,South
5654538597012118714,2171825800834524522,beverage,Công Ty TNHH BoBapop,"115 Cao Thắng, Phường 11, Quận  10, TP.HCM",Bobapop 64 Trần Phú,"64 Trần Phú, Thành Phố Thanh Hoá, Tỉnh Thanh Hóa, VIỆT NAM",105.7768926,19.8097035,Bobapop,North
5654538597012118714,2862154811625108258,beverage,Công Ty TNHH BoBapop,"115 Cao Thắng, Phường 11, Quận  10, TP.HCM",Bobapop 207 Tôn Đức Thắng,"207 Tôn Đức Thắng, Phường Phú Thủy, Thành Phố Phan Thiết, VIỆT NAM",108.11117620000002,10.9360387,Bobapop,South
7583220493983739980,5629944112382644950,beverage,CAFE 63,"63 Trần Nhân Tông, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",CAFE 63 SINCE 1987,"63  Trần Nhân Tông, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",105.848725,21.017005,CAFE 63,North
7583220493983739980,8266097781826689852,beverage,CAFE 63,"63 Trần Nhân Tông, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",CAFE 63 SINCE 1988,"63  Trần Nhân Tông, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",105.848725,21.017005,CAFE 63,North
1091190812284273157,6323339645647389900,beverage,CAFE BABA,"33 Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội, VIỆT NAM",CAFE BABA,"33 Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội, VIỆT NAM",105.807777,21.019921,CAFE BABA,North
6246455540529687045,7518583846967389572,beverage,Cafe Bùi,"63B Nguyễn Khuyến, Phường Văn Miếu, Quận Đống Đa, Hà Nội, VIỆT NAM",Cafe Bùi 1,"63B Nguyễn Khuyến, Phường Văn Miếu, Quận Đống Đa, Hà Nội, VIỆT NAM",105.839331,21.028096,CAFE BÙI,North
8679358109832507197,3008621408640053045,beverage,Cafe Hào Nam,"32B Hào Nam, Phường Trung Liệt, Quận Đống Đa, Hà Nội, VIỆT NAM",Cafe Hào Nam 1,"32B  Hào Nam, Phường Phương Liên, Quận Đống Đa, Hà Nội, VIỆT NAM",105.8266861,21.0223344,CAFE HÀO NAM,North
1136811934461115501,5251928982583175768,beverage,CAFE LEO,"487/57 Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",CAFE LEO,"487/57 Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.730634,10.746818,CAFE LEO,South
1296318385548951681,2894233243275231068,beverage,CAFE LINH,"20/91 Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội, VIỆT NAM",CAFE LINH,"20/91 Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội, VIỆT NAM",105.8094866,21.020667,CAFE LINH,North
3391042544567426272,896887798687927503,beverage,Milano Coffee,"28 Nguyễn Phúc Nguyên, Phường 9, Quận 3, HCM",MilanoCoffee,"28 Nguyễn Phúc Nguyên, Phường 9, Quận 3, TP Hồ Chí Minh",106.6811621,10.7786265,CAFE MILANO,South
4135335377799288131,2815462573834119891,beverage,CAFE MILANO NAM KỲ KHỞI NGHĨA,"281/1A Nam Kỳ Khởi Nghĩa, Phường 7, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",CAFE MILANO NAM KỲ KHỞI NGHĨA,"281/1A Nam kỳ Khởi Nghĩa, Phường 7, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.682935,10.79006,CAFE MILANO,South
2034451288005972123,9015810961738549609,beverage,CÀ PHÊ MILANO HIMLAM,"B5  Đường D4.KDC Him Lam , Phường Tân Hưng, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",CÀ PHÊ MILANO HIMLAM.,"B5 Đường 4D KDC Him Lam, Phường Tân Hưng, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6994736,10.744957,CAFE MILANO,South
5035507415958505338,7496386068612308287,beverage,Cafe Muối,"12 Tông Đản, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",Cafe Muối,"18A Lê Thánh Tông, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.858409,21.019997,CAFE Muối,North
5035507415958505338,7666121133643019814,beverage,Cafe Muối,"12 Tông Đản, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",Cafe Muối,"12 Tông Đản, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.8573436,21.0273917,CAFE Muối,North
4503904905105350123,6475272392743394612,beverage,CAFÉ LÊ GIA,"133 Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",CAFÉ LÊ GIA,"133 Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7188006,10.738209800000002,CAFÉ LÊ GIA,South
2924970720588960871,3798427279734602580,beverage,Chew tea,"số 7 B4 ngõ 201 trần quốc hoàn, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội, VIỆT NAM",Chew tea,"7B4 Trần Quốc Hoàn, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội, VIỆT NAM",105.7891452,21.0415937,CHEW TEA,North
5903031011860056729,7804334484436977541,beverage,CÔNG TY CỔ PHẦN THỰC PHẨM GOLDEN STAR,"860/60N  Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Cheese Coffee Hồng Bàng,"307 Hồng Bàng, Phường 11, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.660263,10.7547084,Cheese Coffee,South
5903031011860056729,719864853974702054,beverage,CÔNG TY CỔ PHẦN THỰC PHẨM GOLDEN STAR,"860/60N  Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Cheese Coffee Phan Văn Trị,"190C Phan Văn Trị, Phường 11, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6931781,10.8133741,Cheese Coffee,South
5903031011860056729,5130714222348257306,beverage,CÔNG TY CỔ PHẦN THỰC PHẨM GOLDEN STAR,"860/60N  Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Cheese Coffee Thành Thái,"154 Thành Thái, Phường 12, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6640764,10.7753329,Cheese Coffee,South
5903031011860056729,3892632579311754223,beverage,CÔNG TY CỔ PHẦN THỰC PHẨM GOLDEN STAR,"860/60N  Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Cheese Coffee Nguyễn Gia Trí,"06 Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7143333,10.802261,Cheese Coffee,South
5903031011860056729,2061238048506874061,beverage,CÔNG TY CỔ PHẦN THỰC PHẨM GOLDEN STAR,"860/60N  Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Cheese Coffee Hoa Lan,"47G Hoa Lan, Phường 2, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6903757,10.7968049,Cheese Coffee,South
5903031011860056729,669816521565586821,beverage,CÔNG TY CỔ PHẦN THỰC PHẨM GOLDEN STAR,"860/60N  Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Cheese Coffee Nguyễn Du,"53G Nguyễn Du, Phường Bến Nghé, Quận 1, TP.HCM",106.700886,10.779872,Cheese Coffee,South
5903031011860056729,3134730420501952904,beverage,CÔNG TY CỔ PHẦN THỰC PHẨM GOLDEN STAR,"860/60N  Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Cheese Coffee Sư Vạn Hạnh,"782 Sư Vạn Hạnh, Phường 12, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6686288,10.7737039,Cheese Coffee,South
5903031011860056729,3720251337289573884,beverage,CÔNG TY CỔ PHẦN THỰC PHẨM GOLDEN STAR,"860/60N  Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Cheese Coffee Xô Viết Nghệ Tĩnh,"141 Xô Viết Nghệ Tĩnh, Phường 17, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.70923799999998,10.794916,Cheese Coffee,South
9039492385198365820,3964770485518013618,beverage,Trà sữa Earl Tea,"684  Sư Vạn Hạnh, Phường 12, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",Trà sữa Earl Tea 684 Sư Vạn Hạnh,"684  Sư Vạn Hạnh, Phường 12, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6701812,10.7710005,EARL TEA,South
4612140123734925274,6176580935961001587,beverage,Công ty TNHH TM DỊCH VỤ KINH DOANH TRUNG TUYẾN,"867A  Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Thành Phố Hồ Chí Minh, VIỆT NAM",Effoc Coffee Nguyễn Văn Quá,"96/3 Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Thành Phố Hồ Chí Minh, VIỆT NAM",106.629985,10.838567,Effoc Coffee,South
6072375905080339929,24881436430224997,beverage,Công ty TNHH Cà phê Effoc,"649/63 Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Effoc Coffee Nguyễn Văn Tráng,"29 Nguyễn Văn Tráng, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6921077,10.7701311,Effoc Coffee,South
4612140123734925274,6503322666059212415,beverage,Công ty TNHH TM DỊCH VỤ KINH DOANH TRUNG TUYẾN,"867A  Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Thành Phố Hồ Chí Minh, VIỆT NAM",Effoc Coffee Nguyễn Thị Kiêu,"111 Nguyễn Thị Kiêu, Phường Thới An, Quận 12, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6529834,10.8756605,Effoc Coffee,South
1391572509219260078,1780092698983904944,beverage,Hộ Kinh Doanh Cà Phê E.F.F.O.C Phan Văn Trị,"661 Phan Văn Trị, Phường 7, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",Effoc Coffee Phan Văn Trị,"661 Phan Văn Trị, Phường 7, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6881159,10.82711,Effoc Coffee,South
7222321513225138182,4015817241982879199,beverage,HƯNG LONG,"435 An Dương Vương, Phường 3, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",Effoc An Dương Vương,"435 An Dương Vương, Phường 3, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6766154,10.7583369,Effoc Coffee,South
6072375905080339929,9035572454261715763,beverage,Công ty TNHH Cà phê Effoc,"649/63 Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Effoc Coffee Lũy Bán Bích,"691 Luỹ Bán Bích, Phường Phú Thọ Hòa, Quận Tân Phú, Thành Phố Hồ Chí Minh, VIỆT NAM",106.635876,10.781547,Effoc Coffee,South
6072375905080339929,3477925903681665589,beverage,Công ty TNHH Cà phê Effoc,"649/63 Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Effoc Coffee Nguyễn Hữu Cảnh,"19Q Nguyễn Hữu Cảnh, Phường 19, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71093059999998,10.7896289,Effoc Coffee,South
6567803275683323444,4512723080527169366,beverage,CỬA HÀNG EFFOC,"92 Đồng Nai, Phường 15, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",Effoc Đồng Nai,"92 Đồng Nai, Phường 15, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6643474,10.7773439,Effoc Coffee,South
4501300687807117702,526560246977749532,beverage,CÔNG TY TNHH MỸ THỰC HƯNG THỊNH,"Số 128 Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Feeling Tea Phạm Ngọc Thạch,"100 Phạm Ngọc Thạch, Trung Tự, Đống Đa, Hà Nội, Việt Nam",105.831676,21.006665,Feeling Tea,North
4501300687807117702,8183605412983319752,beverage,CÔNG TY TNHH MỸ THỰC HƯNG THỊNH,"Số 128 Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Feeling Tea 48 Lương Thế Vinh,"48 Lương Thế Vinh, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội, VIỆT NAM",105.798673,20.989249,Feeling Tea,North
3315835320223835013,6239536782887654780,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Vincom B,"45A Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7020079,10.7787543,Gongcha,South
4474770828003663379,6743767197347701567,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha - Estella,"L2-4, Tầng 2, Trung tâm thương mại Estella Place, 88 Song Hành, An Phú, Q.2, Tp.HCM, Việt Nam",106.7484399,10.801837400000002,Gongcha,South
4474770828003663379,2801238827909913975,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Phan Văn Trị,"595 Phan Văn Trị, Phường 3, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6890763,10.8262186,Gongcha,South
1108085817241120402,2726159747552124544,beverage,Chi nhánh Đà Nẵng - Công ty Cổ phần Sáng tạo Ý tưởng Kinh doanh,"25-27-29 Nguyễn Văn Linh, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng, VIỆT NAM",Gong Cha Đà Nẵng 2,"225 Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng, VIỆT NAM",108.24493490000002,16.0560155,Gongcha,Middle
4474770828003663379,1475357482338001217,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha Long An,"Nhà phố shophouse PG 09 dự án Vinhome Tân An, Phường 2, Thành phố Tân An, Long An, VIỆT NAM",106.4103487,10.534216699999998,Gongcha,South
3315835320223835013,9175954143388186955,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Masteri,"Shop house 8, tầng trệt toà nhà B tháp T5 Masteri, 159 Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7419092,10.8024013,Gongcha,South
2634694001534768682,5754380365289798094,beverage,Hộ kinh doanh Vương Ngọc Anh,"117 Hoàng Hoa Thám, Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu, VIỆT NAM",Gong Cha Vũng Tàu,"117 Hoàng Hoa Thám, Phường Thắng Tam, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu, VIỆT NAM",107.0848923,10.3391965,Gongcha,South
3315835320223835013,6283140476534881991,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Nguyễn Thái Bình,"59 Nguyễn Thái Bình, Phường 4, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.658634,10.7995493,Gongcha,South
3315835320223835013,2691995265284538007,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha 70 Nguyễn Đình Chiểu,"70 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6992663,10.7884003,Gongcha,South
3232333568492323330,6893562897648407753,beverage,CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Gong Cha Giảng Võ,"D2 Giảng Võ, Phường Ngọc Hà, Quận Ba Đình, Hà Nội, VIỆT NAM",105.8222874,21.0261162,Gongcha,North
3315835320223835013,891980960429512779,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Hồ Tùng Mậu 2,"89-91 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7035159,10.772152,Gongcha,South
4474770828003663379,5956524124517219479,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Thủ Đức,"101 Dân Chủ, KP2, Phường Bình Thọ, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.76670590000002,10.8496104,Gongcha,South
3232333568492323330,6837397147393907004,beverage,CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Gong Cha Hoàng Đạo Thúy,"Tòa nhà 34T phố Hoàng Đạo Thúy,, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội, VIỆT NAM",105.8029221,21.0083109,Gongcha,North
3315835320223835013,5692360699098630874,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Phú Mỹ Hưng,"175 Tôn Dật Tiên, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7137228,10.7221326,Gongcha,South
9091730908646524368,5285613080577430606,beverage,CÔNG TY CỔ PHẦN THƯƠNG MẠI QSR VIỆT NAM,"77  Trần Nhân Tôn, Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha Nguyễn Ảnh Thủ,"6/M  Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6080826,10.8565774,Gongcha,South
3315835320223835013,3764621425580631859,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha An Dương Vương,"496 An Dương Vương, Phường 4, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6759388,10.7584093,Gongcha,South
3315835320223835013,4446991110580448154,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Tôn Thất Đạm,"143 Tôn Thất Đạm, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.702403,10.77296,Gongcha,South
4474770828003663379,4461344686794214013,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha Quang Trung,"Tầng trệt CoopMart Quang Trung, 304A Quang Trung, Phường 11, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6622687,10.8351079,Gongcha,South
255344331244246119,3264167874934461701,beverage,Hộ kinh doanh Trà Kim Cương,"15 Hồng Bàng, Phường 1, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha Cần Thơ,"P1-03, Vincom Center Cần Thơ, Số 209 30/4, Phường Xuân Khánh, Quận Ninh Kiều, Cần Thơ, VIỆT NAM",105.7831432,10.0151132,Gongcha,South
9091730908646524368,3565841058640904224,beverage,CÔNG TY CỔ PHẦN THƯƠNG MẠI QSR VIỆT NAM,"77  Trần Nhân Tôn, Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha Garden Mall,"190  Hồng Bàng, Phường 12, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.657143,10.7545959,Gongcha,South
5712902886229892718,5224993542466859829,beverage,Hộ kinh doanh Huy Tiến,"Lô G-25 tầng trệt, Trung tâm mua sắm Aeon Mall Khu phố Bình Giao, Phường Thuận Giao, Thị xã Thuận An, Bình Dương, VIỆT NAM",Gong Cha Aeon Mall Bình Dương,"1 Đại lộ Bình Dương, Khu 12, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương, VIỆT NAM",106.7116132,10.931964,Gongcha,South
